Assign: part_num = "1"
    Assign: device_num = "2"
    Assign: device_number = "2"
    Assign: device_num = "2"
    Assign: package_id = "2"
    Assign: site1_part_num = "2"
    Assign: part_num = "2"
    Assign: PART_ID = "25 2"
    Assign: SITE1_PART_ID = "25 2"
    Site 1: P5
    Testflow started on 08/15/2023 at 08:38:00 AM
    Assign Site 1: Bypass_Duplicates = 0
    
Site  TNum      Test                        TestSuite        p/f      Pin      LoLim             Measure        HiLim             
----------------------------------------------------------------------------------------------------------------------------------
1     1         Digital_Contact@ADRiKvgVEgR[1]     Digital_Contact     passed   ADR1   350.000000 mV   691.924250 mV   850.000000 mV
1     1         Digital_Contact@ADRiKvgVEgR[1]     Digital_Contact     passed   ADR1   350.000000 mV   771.448877 mV   850.000000 mV
1     1         Digital_Contact@ADRiKvgVEgR[1]     Digital_Contact     passed   ADR1   350.000000 mV   808.012941 mV   850.000000 mV
1     1         Digital_Contact@ADRiKvgVEgR[1]     Digital_Contact     passed   ADR1   350.000000 mV   483.688916 mV   850.000000 mV
1     1         Digital_Contact@ADRiKvgVEgR[1]     Digital_Contact     passed   ADR1   350.000000 mV   704.342108 mV   850.000000 mV
1     1         Digital_Contact@ADRiKvgVEgR[1]     Digital_Contact     failed   ADR1   350.000000 mV   563.659761 mV   850.000000 mV
1     1         Digital_Contact@ADRiKvgVEgR[1]     Digital_Contact     passed   ADR1   350.000000 mV   595.178727 mV   850.000000 mV
1     1         Digital_Contact@ADRiKvgVEgR[1]     Digital_Contact     failed   ADR1   350.000000 mV   634.476832 mV   850.000000 mV
1     1         Digital_Contact@ADRiKvgVEgR[1]     Digital_Contact     failed   ADR1   350.000000 mV   578.674958 mV   850.000000 mV
1     1         Digital_Contact@ADRiKvgVEgR[1]     Digital_Contact     passed   ADR1   350.000000 mV   816.988605 mV   850.000000 mV
1     1         Digital_Contact@ADRiKvgVEgR[1]     Digital_Contact     passed   ADR1   350.000000 mV   639.223916 mV   850.000000 mV
1     1         Digital_Contact@ADRiKvgVEgR[1]     Digital_Contact     passed   ADR1   350.000000 mV   583.803263 mV   850.000000 mV
1     1         Digital_Contact@ADRiKvgVEgR[1]     Digital_Contact     passed   ADR1   350.000000 mV   426.179039 mV   850.000000 mV
1     1         Digital_Contact@ADRiKvgVEgR[1]     Digital_Contact     failed   ADR1   350.000000 mV   708.194162 mV   850.000000 mV
1     1         Digital_Contact@ADRiKvgVEgR[1]     Digital_Contact     passed   ADR1   350.000000 mV   658.692380 mV   850.000000 mV
1     1         Digital_Contact@ADRiKvgVEgR[1]     Digital_Contact     passed   ADR1   350.000000 mV   496.664237 mV   850.000000 mV
1     1         Digital_Contact@ADRiKvgVEgR[1]     Digital_Contact     passed   ADR1   350.000000 mV   767.548149 mV   850.000000 mV
1     1         Digital_Contact@ADRiKvgVEgR[1]     Digital_Contact     failed   ADR1   350.000000 mV   692.204375 mV   850.000000 mV
1     1         Digital_Contact@ADRiKvgVEgR[1]     Digital_Contact     failed   ADR1   350.000000 mV   579.032203 mV   850.000000 mV
