Assign: part_num = "1"
    Assign: device_num = "2"
    Assign: device_number = "2"
    Assign: device_num = "2"
    Assign: package_id = "2"
    Assign: site1_part_num = "2"
    Assign: part_num = "2"
    Assign: PART_ID = "25 2"
    Assign: SITE1_PART_ID = "25 2"
    Site 1: P5
    Testflow started on 08/15/2023 at 08:38:00 AM
    Assign Site 1: Bypass_Duplicates = 0
    
Site  TNum      Test                        TestSuite        p/f      Pin      LoLim             Measure        HiLim             
----------------------------------------------------------------------------------------------------------------------------------
1     1         Digital_Contact@ADRwHgodPRq[1]     Digital_Contact     failed   ADR1   350.000000 mV   408.266166 mV   850.000000 mV
1     1         Digital_Contact@ADRwHgodPRq[1]     Digital_Contact     passed   ADR1   350.000000 mV   392.841608 mV   850.000000 mV
1     1         Digital_Contact@ADRwHgodPRq[1]     Digital_Contact     passed   ADR1   350.000000 mV   773.966606 mV   850.000000 mV
1     1         Digital_Contact@ADRwHgodPRq[1]     Digital_Contact     failed   ADR1   350.000000 mV   430.280343 mV   850.000000 mV
1     1         Digital_Contact@ADRwHgodPRq[1]     Digital_Contact     failed   ADR1   350.000000 mV   680.832139 mV   850.000000 mV
1     1         Digital_Contact@ADRwHgodPRq[1]     Digital_Contact     failed   ADR1   350.000000 mV   351.841177 mV   850.000000 mV
1     1         Digital_Contact@ADRwHgodPRq[1]     Digital_Contact     passed   ADR1   350.000000 mV   381.053683 mV   850.000000 mV
1     1         Digital_Contact@ADRwHgodPRq[1]     Digital_Contact     passed   ADR1   350.000000 mV   515.465198 mV   850.000000 mV
1     1         Digital_Contact@ADRwHgodPRq[1]     Digital_Contact     passed   ADR1   350.000000 mV   456.959606 mV   850.000000 mV
1     1         Digital_Contact@ADRwHgodPRq[1]     Digital_Contact     failed   ADR1   350.000000 mV   837.559370 mV   850.000000 mV
1     1         Digital_Contact@ADRwHgodPRq[1]     Digital_Contact     passed   ADR1   350.000000 mV   822.739797 mV   850.000000 mV
1     1         Digital_Contact@ADRwHgodPRq[1]     Digital_Contact     passed   ADR1   350.000000 mV   458.366949 mV   850.000000 mV
1     1         Digital_Contact@ADRwHgodPRq[1]     Digital_Contact     passed   ADR1   350.000000 mV   454.728848 mV   850.000000 mV
1     1         Digital_Contact@ADRwHgodPRq[1]     Digital_Contact     passed   ADR1   350.000000 mV   737.166613 mV   850.000000 mV
1     1         Digital_Contact@ADRwHgodPRq[1]     Digital_Contact     passed   ADR1   350.000000 mV   464.959328 mV   850.000000 mV
1     1         Digital_Contact@ADRwHgodPRq[1]     Digital_Contact     passed   ADR1   350.000000 mV   704.418319 mV   850.000000 mV
1     1         Digital_Contact@ADRwHgodPRq[1]     Digital_Contact     passed   ADR1   350.000000 mV   766.891244 mV   850.000000 mV
1     1         Digital_Contact@ADRwHgodPRq[1]     Digital_Contact     passed   ADR1   350.000000 mV   706.104418 mV   850.000000 mV
1     1         Digital_Contact@ADRwHgodPRq[1]     Digital_Contact     passed   ADR1   350.000000 mV   599.974898 mV   850.000000 mV
1     1         Digital_Contact@ADRwHgodPRq[1]     Digital_Contact     passed   ADR1   350.000000 mV   491.088269 mV   850.000000 mV
1     1         Digital_Contact@ADRwHgodPRq[1]     Digital_Contact     passed   ADR1   350.000000 mV   798.474138 mV   850.000000 mV
1     1         Digital_Contact@ADRwHgodPRq[1]     Digital_Contact     passed   ADR1   350.000000 mV   378.212147 mV   850.000000 mV
1     1         Digital_Contact@ADRwHgodPRq[1]     Digital_Contact     passed   ADR1   350.000000 mV   387.809710 mV   850.000000 mV
1     1         Digital_Contact@ADRwHgodPRq[1]     Digital_Contact     passed   ADR1   350.000000 mV   607.058674 mV   850.000000 mV
1     1         Digital_Contact@ADRwHgodPRq[1]     Digital_Contact     passed   ADR1   350.000000 mV   768.522574 mV   850.000000 mV
1     2         Digital_Contact@ADRSeEucqcG[1]     Digital_Contact     passed   ADR2   350.000000 mV   839.432075 mV   850.000000 mV
1     2         Digital_Contact@ADRSeEucqcG[1]     Digital_Contact     passed   ADR2   350.000000 mV   566.911351 mV   850.000000 mV
1     2         Digital_Contact@ADRSeEucqcG[1]     Digital_Contact     passed   ADR2   350.000000 mV   355.970942 mV   850.000000 mV
1     2         Digital_Contact@ADRSeEucqcG[1]     Digital_Contact     passed   ADR2   350.000000 mV   500.787143 mV   850.000000 mV
1     2         Digital_Contact@ADRSeEucqcG[1]     Digital_Contact     passed   ADR2   350.000000 mV   455.889226 mV   850.000000 mV
1     2         Digital_Contact@ADRSeEucqcG[1]     Digital_Contact     passed   ADR2   350.000000 mV   841.013652 mV   850.000000 mV
1     2         Digital_Contact@ADRSeEucqcG[1]     Digital_Contact     passed   ADR2   350.000000 mV   420.979911 mV   850.000000 mV
1     2         Digital_Contact@ADRSeEucqcG[1]     Digital_Contact     failed   ADR2   350.000000 mV   753.792797 mV   850.000000 mV
1     2         Digital_Contact@ADRSeEucqcG[1]     Digital_Contact     passed   ADR2   350.000000 mV   412.089743 mV   850.000000 mV
1     2         Digital_Contact@ADRSeEucqcG[1]     Digital_Contact     passed   ADR2   350.000000 mV   603.352208 mV   850.000000 mV
1     2         Digital_Contact@ADRSeEucqcG[1]     Digital_Contact     passed   ADR2   350.000000 mV   746.323487 mV   850.000000 mV
1     2         Digital_Contact@ADRSeEucqcG[1]     Digital_Contact     passed   ADR2   350.000000 mV   564.262839 mV   850.000000 mV
1     2         Digital_Contact@ADRSeEucqcG[1]     Digital_Contact     passed   ADR2   350.000000 mV   376.837350 mV   850.000000 mV
1     2         Digital_Contact@ADRSeEucqcG[1]     Digital_Contact     passed   ADR2   350.000000 mV   577.293124 mV   850.000000 mV
1     2         Digital_Contact@ADRSeEucqcG[1]     Digital_Contact     passed   ADR2   350.000000 mV   446.093988 mV   850.000000 mV
1     2         Digital_Contact@ADRSeEucqcG[1]     Digital_Contact     passed   ADR2   350.000000 mV   806.334168 mV   850.000000 mV
1     2         Digital_Contact@ADRSeEucqcG[1]     Digital_Contact     passed   ADR2   350.000000 mV   807.973214 mV   850.000000 mV
1     2         Digital_Contact@ADRSeEucqcG[1]     Digital_Contact     failed   ADR2   350.000000 mV   569.227238 mV   850.000000 mV
1     2         Digital_Contact@ADRSeEucqcG[1]     Digital_Contact     passed   ADR2   350.000000 mV   406.241239 mV   850.000000 mV
1     2         Digital_Contact@ADRSeEucqcG[1]     Digital_Contact     failed   ADR2   350.000000 mV   832.096377 mV   850.000000 mV
1     2         Digital_Contact@ADRSeEucqcG[1]     Digital_Contact     passed   ADR2   350.000000 mV   785.651051 mV   850.000000 mV
1     2         Digital_Contact@ADRSeEucqcG[1]     Digital_Contact     passed   ADR2   350.000000 mV   587.644710 mV   850.000000 mV
