Assign: part_num = "1"
    Assign: device_num = "2"
    Assign: device_number = "2"
    Assign: device_num = "2"
    Assign: package_id = "2"
    Assign: site1_part_num = "2"
    Assign: part_num = "2"
    Assign: PART_ID = "25 2"
    Assign: SITE1_PART_ID = "25 2"
    Site 1: P5
    Testflow started on 08/15/2023 at 08:38:00 AM
    Assign Site 1: Bypass_Duplicates = 0
    
Site  TNum      Test                        TestSuite        p/f      Pin      LoLim             Measure        HiLim             
----------------------------------------------------------------------------------------------------------------------------------
1     1         Digital_Contact@ADRoHajiViW[1]     Digital_Contact     passed   ADR1   350.000000 mV   820.259135 mV   850.000000 mV
1     1         Digital_Contact@ADRoHajiViW[1]     Digital_Contact     passed   ADR1   350.000000 mV   566.801461 mV   850.000000 mV
1     1         Digital_Contact@ADRoHajiViW[1]     Digital_Contact     passed   ADR1   350.000000 mV   848.414073 mV   850.000000 mV
1     1         Digital_Contact@ADRoHajiViW[1]     Digital_Contact     passed   ADR1   350.000000 mV   791.902444 mV   850.000000 mV
1     1         Digital_Contact@ADRoHajiViW[1]     Digital_Contact     passed   ADR1   350.000000 mV   518.771655 mV   850.000000 mV
1     1         Digital_Contact@ADRoHajiViW[1]     Digital_Contact     passed   ADR1   350.000000 mV   567.101093 mV   850.000000 mV
1     1         Digital_Contact@ADRoHajiViW[1]     Digital_Contact     passed   ADR1   350.000000 mV   421.625299 mV   850.000000 mV
1     1         Digital_Contact@ADRoHajiViW[1]     Digital_Contact     passed   ADR1   350.000000 mV   663.879970 mV   850.000000 mV
1     1         Digital_Contact@ADRoHajiViW[1]     Digital_Contact     failed   ADR1   350.000000 mV   804.420899 mV   850.000000 mV
1     1         Digital_Contact@ADRoHajiViW[1]     Digital_Contact     passed   ADR1   350.000000 mV   572.337361 mV   850.000000 mV
1     1         Digital_Contact@ADRoHajiViW[1]     Digital_Contact     passed   ADR1   350.000000 mV   480.051213 mV   850.000000 mV
1     1         Digital_Contact@ADRoHajiViW[1]     Digital_Contact     passed   ADR1   350.000000 mV   585.353388 mV   850.000000 mV
1     1         Digital_Contact@ADRoHajiViW[1]     Digital_Contact     failed   ADR1   350.000000 mV   611.968349 mV   850.000000 mV
1     1         Digital_Contact@ADRoHajiViW[1]     Digital_Contact     passed   ADR1   350.000000 mV   401.025117 mV   850.000000 mV
1     1         Digital_Contact@ADRoHajiViW[1]     Digital_Contact     passed   ADR1   350.000000 mV   458.174183 mV   850.000000 mV
1     1         Digital_Contact@ADRoHajiViW[1]     Digital_Contact     failed   ADR1   350.000000 mV   547.249188 mV   850.000000 mV
1     1         Digital_Contact@ADRoHajiViW[1]     Digital_Contact     failed   ADR1   350.000000 mV   753.470265 mV   850.000000 mV
1     1         Digital_Contact@ADRoHajiViW[1]     Digital_Contact     failed   ADR1   350.000000 mV   688.688027 mV   850.000000 mV
1     1         Digital_Contact@ADRoHajiViW[1]     Digital_Contact     passed   ADR1   350.000000 mV   732.814288 mV   850.000000 mV
1     1         Digital_Contact@ADRoHajiViW[1]     Digital_Contact     passed   ADR1   350.000000 mV   761.831643 mV   850.000000 mV
1     1         Digital_Contact@ADRoHajiViW[1]     Digital_Contact     passed   ADR1   350.000000 mV   514.442331 mV   850.000000 mV
1     1         Digital_Contact@ADRoHajiViW[1]     Digital_Contact     passed   ADR1   350.000000 mV   494.343315 mV   850.000000 mV
1     1         Digital_Contact@ADRoHajiViW[1]     Digital_Contact     failed   ADR1   350.000000 mV   692.620378 mV   850.000000 mV
1     1         Digital_Contact@ADRoHajiViW[1]     Digital_Contact     passed   ADR1   350.000000 mV   417.576893 mV   850.000000 mV
1     1         Digital_Contact@ADRoHajiViW[1]     Digital_Contact     failed   ADR1   350.000000 mV   607.437489 mV   850.000000 mV
1     2         Digital_Contact@ADRwowsPKPo[1]     Digital_Contact     passed   ADR2   350.000000 mV   812.564299 mV   850.000000 mV
1     2         Digital_Contact@ADRwowsPKPo[1]     Digital_Contact     passed   ADR2   350.000000 mV   719.467144 mV   850.000000 mV
1     2         Digital_Contact@ADRwowsPKPo[1]     Digital_Contact     passed   ADR2   350.000000 mV   505.583217 mV   850.000000 mV
1     2         Digital_Contact@ADRwowsPKPo[1]     Digital_Contact     passed   ADR2   350.000000 mV   583.809756 mV   850.000000 mV
1     2         Digital_Contact@ADRwowsPKPo[1]     Digital_Contact     passed   ADR2   350.000000 mV   733.401328 mV   850.000000 mV
1     2         Digital_Contact@ADRwowsPKPo[1]     Digital_Contact     passed   ADR2   350.000000 mV   753.384684 mV   850.000000 mV
1     2         Digital_Contact@ADRwowsPKPo[1]     Digital_Contact     failed   ADR2   350.000000 mV   624.501815 mV   850.000000 mV
1     2         Digital_Contact@ADRwowsPKPo[1]     Digital_Contact     passed   ADR2   350.000000 mV   720.413910 mV   850.000000 mV
1     2         Digital_Contact@ADRwowsPKPo[1]     Digital_Contact     passed   ADR2   350.000000 mV   469.623827 mV   850.000000 mV
1     2         Digital_Contact@ADRwowsPKPo[1]     Digital_Contact     passed   ADR2   350.000000 mV   363.223660 mV   850.000000 mV
1     2         Digital_Contact@ADRwowsPKPo[1]     Digital_Contact     passed   ADR2   350.000000 mV   662.579544 mV   850.000000 mV
1     2         Digital_Contact@ADRwowsPKPo[1]     Digital_Contact     passed   ADR2   350.000000 mV   468.561033 mV   850.000000 mV
