Assign: part_num = "1"
    Assign: device_num = "2"
    Assign: device_number = "2"
    Assign: device_num = "2"
    Assign: package_id = "2"
    Assign: site1_part_num = "2"
    Assign: part_num = "2"
    Assign: PART_ID = "25 2"
    Assign: SITE1_PART_ID = "25 2"
    Site 1: P5
    Testflow started on 08/15/2023 at 08:38:00 AM
    Assign Site 1: Bypass_Duplicates = 0
    
Site  TNum      Test                        TestSuite        p/f      Pin      LoLim             Measure        HiLim             
----------------------------------------------------------------------------------------------------------------------------------
1     1         Digital_Contact@ADRyPxwimum[1]     Digital_Contact     passed   ADR1   350.000000 mV   495.871895 mV   850.000000 mV
1     1         Digital_Contact@ADRyPxwimum[1]     Digital_Contact     passed   ADR1   350.000000 mV   665.148739 mV   850.000000 mV
1     1         Digital_Contact@ADRyPxwimum[1]     Digital_Contact     failed   ADR1   350.000000 mV   747.154004 mV   850.000000 mV
1     1         Digital_Contact@ADRyPxwimum[1]     Digital_Contact     failed   ADR1   350.000000 mV   461.159718 mV   850.000000 mV
1     1         Digital_Contact@ADRyPxwimum[1]     Digital_Contact     passed   ADR1   350.000000 mV   521.120854 mV   850.000000 mV
1     1         Digital_Contact@ADRyPxwimum[1]     Digital_Contact     passed   ADR1   350.000000 mV   563.305964 mV   850.000000 mV
1     1         Digital_Contact@ADRyPxwimum[1]     Digital_Contact     passed   ADR1   350.000000 mV   414.313820 mV   850.000000 mV
1     1         Digital_Contact@ADRyPxwimum[1]     Digital_Contact     passed   ADR1   350.000000 mV   620.731094 mV   850.000000 mV
1     1         Digital_Contact@ADRyPxwimum[1]     Digital_Contact     passed   ADR1   350.000000 mV   397.265937 mV   850.000000 mV
1     1         Digital_Contact@ADRyPxwimum[1]     Digital_Contact     passed   ADR1   350.000000 mV   539.322806 mV   850.000000 mV
1     1         Digital_Contact@ADRyPxwimum[1]     Digital_Contact     passed   ADR1   350.000000 mV   669.320174 mV   850.000000 mV
1     1         Digital_Contact@ADRyPxwimum[1]     Digital_Contact     passed   ADR1   350.000000 mV   387.610245 mV   850.000000 mV
1     1         Digital_Contact@ADRyPxwimum[1]     Digital_Contact     passed   ADR1   350.000000 mV   455.545137 mV   850.000000 mV
